發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2025,11,20251123,122134,A1,桃園市政府警察局,桃園市龜山區萬壽路二段179號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,機車優先道,其他鋪裝,乾燥,路面鬆軟,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,追撞,駕駛者,未保持行車安全間隔,死亡1;受傷1,4,小客車(含客、貨兩用),自用,男,52,繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),其他,無撞擊,,,其他,違規(臨時)停車,否,121.359082,25.001494,其他(非共享經濟與外送平台)
2025,11,20251126,100028,A1,桃園市政府警察局,桃園市平鎮區中豐路山頂段口 / 桃園市平鎮區坤慶路口,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,其他未依規定讓車,死亡1;受傷2,1,機車,普通重型,男,66,戴半罩式安全帽,未使用,車的狀態,右轉彎,機車與自行車,後車尾,,,駕駛者,其他未依規定讓車,否,121.211663,24.902456,其他(非共享經濟與外送平台)
2025,11,20251126,100028,A1,桃園市政府警察局,桃園市平鎮區中豐路山頂段口 / 桃園市平鎮區坤慶路口,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,其他未依規定讓車,死亡1;受傷2,2,機車,普通重型,男,68,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.211663,24.902456,其他(非共享經濟與外送平台)
2025,11,20251126,100028,A1,桃園市政府警察局,桃園市平鎮區中豐路山頂段口 / 桃園市平鎮區坤慶路口,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,其他未依規定讓車,死亡1;受傷2,3,人,乘客,女,62,戴半罩式安全帽,非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.211663,24.902456,非駕駛人
2025,11,20251126,170515,A1,桃園市政府警察局,桃園市大溪區介壽路口 / 桃園市大溪區僑愛一街口,晴,有照明且開啟,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,27,不明,不明,車的狀態,左轉彎,汽車,右側車身,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,121.294556,24.922121,其他(非共享經濟與外送平台)
2025,11,20251126,170515,A1,桃園市政府警察局,桃園市大溪區介壽路口 / 桃園市大溪區僑愛一街口,晴,有照明且開啟,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,2,機車,普通重型,男,49,不明,不明,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.294556,24.922121,其他(非共享經濟與外送平台)
2025,11,20251127,020700,A1,桃園市政府警察局,桃園市中壢區領航南路三段慢車道路燈1212927號旁,晴,有照明且開啟,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),寬式快慢車道分隔島(50公分以上),無,車輛本身,路上翻車、摔倒,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1,機車,普通重型,男,20,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.213181,25.003414,其他(非共享經濟與外送平台)
2025,11,20251127,020700,A1,桃園市政府警察局,桃園市中壢區領航南路三段慢車道路燈1212927號旁,晴,有照明且開啟,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),寬式快慢車道分隔島(50公分以上),無,車輛本身,路上翻車、摔倒,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.213181,25.003414,
2025,11,20251129,093200,A1,桃園市政府警察局,桃園市平鎮區陸橋南路口 / 桃園市平鎮區幼獅路一段口,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡2;受傷0,1,大貨車,自用,男,28,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右前車頭(身),,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.187738,24.923737,其他(非共享經濟與外送平台)
2025,11,20251129,093200,A1,桃園市政府警察局,桃園市平鎮區陸橋南路口 / 桃園市平鎮區幼獅路一段口,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡2;受傷0,2,機車,普通重型,女,49,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,其他,其他不當駕車行為,否,121.187738,24.923737,其他(非共享經濟與外送平台)
2025,11,20251129,093200,A1,桃園市政府警察局,桃園市平鎮區陸橋南路口 / 桃園市平鎮區幼獅路一段口,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡2;受傷0,3,人,乘客,男,77,戴半罩式安全帽,非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.187738,24.923737,非駕駛人
2025,12,20251203,112700,A1,國道公路警察局,桃園市龍潭區國道3號 65公里400.0公尺處南向中線,雨,無照明,國道,110,單路部分,直路,路段,快車道,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,其他,車輛或機械操作不當(慎),死亡1;受傷1,1,小客車(含客、貨兩用),自用,男,46,不明,不明,車的狀態,其他,汽車,右前車頭(身),汽車,右側車身,其他,車輛或機械操作不當(慎),否,121.249943,24.878479,其他(非共享經濟與外送平台)
2025,12,20251203,112700,A1,國道公路警察局,桃園市龍潭區國道3號 65公里400.0公尺處南向中線,雨,無照明,國道,110,單路部分,直路,路段,快車道,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,其他,車輛或機械操作不當(慎),死亡1;受傷1,2,半聯結車,營業用,男,66,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左前車頭(身),,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.249943,24.878479,其他(非共享經濟與外送平台)
2025,12,20251203,112700,A1,國道公路警察局,桃園市龍潭區國道3號 65公里400.0公尺處南向中線,雨,無照明,國道,110,單路部分,直路,路段,快車道,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,其他,車輛或機械操作不當(慎),死亡1;受傷1,3,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.249943,24.878479,
2025,12,20251203,112700,A1,國道公路警察局,桃園市龍潭區國道3號 65公里400.0公尺處南向中線,雨,無照明,國道,110,單路部分,直路,路段,快車道,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,其他,車輛或機械操作不當(慎),死亡1;受傷1,4,人,乘客,男,62,繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.249943,24.878479,非駕駛人
2025,12,20251209,105400,A1,桃園市政府警察局,桃園市龜山區興富路口 / 桃園市龜山區興達路口,陰,有照明未開啟或故障,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,其他,駕駛者,倒車未依規定,死亡1;受傷0,1,曳引車,營業用,男,30,繫安全帶(使用幼童安全椅),未使用,車的狀態,倒車,汽車,右前車頭(身),,,駕駛者,倒車未依規定,否,121.332702,24.991171,其他(非共享經濟與外送平台)
2025,12,20251209,105400,A1,桃園市政府警察局,桃園市龜山區興富路口 / 桃園市龜山區興達路口,陰,有照明未開啟或故障,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,其他,駕駛者,倒車未依規定,死亡1;受傷0,2,人,其他人,男,67,其他(無需使用保護裝備之人),非駕駛人,人的狀態,靜立(止),其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.332702,24.991171,非駕駛人
2025,12,20251209,163110,A1,桃園市政府警察局,桃園市平鎮區金陵路四段477號前0.0公尺附近,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,女,44,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,左前車頭(身),,,駕駛者,無號誌路口，支線道未讓幹線道先行,否,121.231156,24.912685,其他(非共享經濟與外送平台)
2025,12,20251209,163110,A1,桃園市政府警察局,桃園市平鎮區金陵路四段477號前0.0公尺附近,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,2,機車,普通重型,女,55,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,違反其他標誌(線)禁制,否,121.231156,24.912685,其他(非共享經濟與外送平台)
2025,12,20251209,232500,A1,桃園市政府警察局,桃園市龜山區文桃路口 / 桃園市龜山區南林路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,闖紅燈直行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,23,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,闖紅燈直行,否,121.396798,25.045101,其他(非共享經濟與外送平台)
2025,12,20251209,232500,A1,桃園市政府警察局,桃園市龜山區文桃路口 / 桃園市龜山區南林路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,闖紅燈直行,死亡1;受傷0,2,機車,普通重型,男,43,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,右側車身,,,駕駛者,違反二段式左(右)轉標誌(線),否,121.396798,25.045101,其他(非共享經濟與外送平台)
2025,12,20251211,074700,A1,桃園市政府警察局,桃園市龜山區忠義路2段330號前0.0公尺,晴,無照明,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,其他,其他不當駕車行為,死亡1;受傷0,1,機車,普通重型,女,52,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,其他,其他不當駕車行為,否,121.359021,25.047322,其他(非共享經濟與外送平台)
2025,12,20251211,074700,A1,桃園市政府警察局,桃園市龜山區忠義路2段330號前0.0公尺,晴,無照明,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,其他,其他不當駕車行為,死亡1;受傷0,2,曳引車,營業用,男,59,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.359021,25.047322,其他(非共享經濟與外送平台)
2025,12,20251212,055124,A1,桃園市政府警察局,桃園市中壢區榮安一街口 / 桃園市中壢區環中東路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,車輛未依規定暫停讓行人先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,62,不明,不明,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,車輛未依規定暫停讓行人先行,是,121.257375,24.963694,其他(非共享經濟與外送平台)
2025,12,20251212,055124,A1,桃園市政府警察局,桃園市中壢區榮安一街口 / 桃園市中壢區環中東路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,車輛未依規定暫停讓行人先行,死亡1;受傷0,2,人,行人,女,81,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,未依號誌或手勢指揮(示)穿越道路,否,121.257375,24.963694,非駕駛人
2025,12,20251216,172300,A1,桃園市政府警察局,桃園市楊梅區楊新路一段口 / 桃園市楊梅區新梅一街口,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,違反其他標誌(線)禁制,死亡1;受傷0,1,機車,普通重型,女,66,戴半罩式安全帽,不明,車的狀態,左轉彎,機車與自行車,後車尾,,,駕駛者,違反其他標誌(線)禁制,否,121.141767,24.915603,其他(非共享經濟與外送平台)
2025,12,20251216,172300,A1,桃園市政府警察局,桃園市楊梅區楊新路一段口 / 桃園市楊梅區新梅一街口,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,違反其他標誌(線)禁制,死亡1;受傷0,2,曳引車,營業用,男,65,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.141767,24.915603,其他(非共享經濟與外送平台)
2025,12,20251216,234900,A1,桃園市政府警察局,桃園市大園區拔子林一路口 / 桃園市大園區拔子林五路口,陰,有照明且開啟,其他,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,29,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,汽車,左側車身,駕駛者,無號誌路口，支線道未讓幹線道先行,否,121.261612,25.080435,其他(非共享經濟與外送平台)
2025,12,20251216,234900,A1,桃園市政府警察局,桃園市大園區拔子林一路口 / 桃園市大園區拔子林五路口,陰,有照明且開啟,其他,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,2,小客車(含客、貨兩用),計程車,男,53,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,未依規定減速,否,121.261612,25.080435,其他(非共享經濟與外送平台)
2025,12,20251216,234900,A1,桃園市政府警察局,桃園市大園區拔子林一路口 / 桃園市大園區拔子林五路口,陰,有照明且開啟,其他,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,3,機車,普通重型,男,52,戴半罩式安全帽,不明,車的狀態,向前直行中,機車與自行車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.261612,25.080435,外送平台服務
2025,12,20251218,000500,A1,桃園市政府警察局,桃園市大園區台61高架南下30.1K,陰,有照明且開啟,市區道路,90,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1,小貨車,自用,男,27,不明,不明,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.161029,25.077118,其他(非共享經濟與外送平台)
2025,12,20251218,000500,A1,桃園市政府警察局,桃園市大園區台61高架南下30.1K,陰,有照明且開啟,市區道路,90,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2,曳引車,營業用,男,27,不明,未使用,車的狀態,等待(引擎未熄火),汽車,左後車尾(身),,,其他,車輛拋錨未採安全措施,否,121.161029,25.077118,其他(非共享經濟與外送平台)
2025,12,20251220,022400,A1,桃園市政府警察局,桃園市中壢區環中東路口 / 桃園市中壢區普忠路口,晴,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,28,不明,不明,車的狀態,左轉彎,汽車,右側車身,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,121.249077,24.957788,其他(非共享經濟與外送平台)
2025,12,20251220,022400,A1,桃園市政府警察局,桃園市中壢區環中東路口 / 桃園市中壢區普忠路口,晴,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,2,機車,普通重型,女,25,不明,不明,車的狀態,向前直行中,機車與自行車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.249077,24.957788,其他(非共享經濟與外送平台)
2026,1,20260101,064155,A1,桃園市政府警察局,桃園市中壢區新生路四段口 / 桃園市中壢區致遠一路口,雨,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷1,1,人,行人,女,74,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,未依號誌或手勢指揮(示)穿越道路,否,121.213602,25.006438
2026,1,20260101,064155,A1,桃園市政府警察局,桃園市中壢區新生路四段口 / 桃園市中壢區致遠一路口,雨,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷1,2,機車,普通重型,男,70,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,機車與自行車,左側車身,駕駛者,車輛未依規定暫停讓行人先行,否,121.213602,25.006438
2026,1,20260104,113800,A1,桃園市政府警察局,桃園市龍潭區中原路二段362號前0.0公尺,晴,有照明且開啟,其他,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,人與車,其他,裝載,其他裝載不當,死亡1;受傷0,1,小貨車,自用,男,70,不明,不明,車的狀態,向前直行中,其他,不明,,,裝載,其他裝載不當,否,121.195039,24.838098
2026,1,20260104,113800,A1,桃園市政府警察局,桃園市龍潭區中原路二段362號前0.0公尺,晴,有照明且開啟,其他,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,人與車,其他,裝載,其他裝載不當,死亡1;受傷0,2,人,乘客,男,60,不明,非駕駛人,人的狀態,上、下車,其他,非汽、機及自行車,,,非駕駛者,其他引起事故之疏失或行為,否,121.195039,24.838098
2026,1,20260105,054429,A1,桃園市政府警察局,桃園市桃園區中山路口 / 桃園市桃園區中山北路口,陰,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷0,1,人,行人,女,54,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,未依號誌或手勢指揮(示)穿越道路,否,121.303463,24.992002
2026,1,20260105,054429,A1,桃園市政府警察局,桃園市桃園區中山路口 / 桃園市桃園區中山北路口,陰,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷0,2,小客車(含客、貨兩用),自用,男,66,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.303463,24.992002
2026,1,20260105,084657,A1,桃園市政府警察局,桃園市觀音區台66線口 / 桃園市觀音區保興路二段口,陰,有照明未開啟或故障,省道,80,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,追撞,駕駛者,閃避不當(慎),死亡1;受傷0,1,小貨車,自用,男,30,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,右側車身,駕駛者,閃避不當(慎),否,121.074542,25.017893
2026,1,20260105,084657,A1,桃園市政府警察局,桃園市觀音區台66線口 / 桃園市觀音區保興路二段口,陰,有照明未開啟或故障,省道,80,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,追撞,駕駛者,閃避不當(慎),死亡1;受傷0,2,小客車(含客、貨兩用),自用,男,50,繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),汽車,右後車尾(身),,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.074542,25.017893
